"GEO_ID","NAME","H1_001N","H1_002N","H1_003N",
"Geography","Geographic Area Name"," !!Total:"," !!Total:!!Occupied"," !!Total:!!Vacant",
"1000000US210670040013002","Block 3002, Block Group 3, Census Tract 40.01, Fayette County, Kentucky","0","0","0",
"1000000US210670040013003","Block 3003, Block Group 3, Census Tract 40.01, Fayette County, Kentucky","111","92","19",
"1000000US210670040013004","Block 3004, Block Group 3, Census Tract 40.01, Fayette County, Kentucky","58","50","8",
"1000000US210670040013005","Block 3005, Block Group 3, Census Tract 40.01, Fayette County, Kentucky","24","22","2",
"1000000US210670040013006","Block 3006, Block Group 3, Census Tract 40.01, Fayette County, Kentucky","52","46","6",
"1000000US210670040014000","Block 4000, Block Group 4, Census Tract 40.01, Fayette County, Kentucky","0","0","0",
"1000000US210670040014001","Block 4001, Block Group 4, Census Tract 40.01, Fayette County, Kentucky","146","146","0",
"1000000US210670040014002","Block 4002, Block Group 4, Census Tract 40.01, Fayette County, Kentucky","0","0","0",
"1000000US210670040014003","Block 4003, Block Group 4, Census Tract 40.01, Fayette County, Kentucky","42","42","0",
"1000000US210670040014004","Block 4004, Block Group 4, Census Tract 40.01, Fayette County, Kentucky","171","156","15",
"1000000US210670040014005","Block 4005, Block Group 4, Census Tract 40.01, Fayette County, Kentucky","429","409","20",
"1000000US210670040031000","Block 1000, Block Group 1, Census Tract 40.03, Fayette County, Kentucky","0","0","0",
"1000000US210670040031001","Block 1001, Block Group 1, Census Tract 40.03, Fayette County, Kentucky","57","36","21",
"1000000US210670040031002","Block 1002, Block Group 1, Census Tract 40.03, Fayette County, Kentucky","0","0","0",
"1000000US210670040031003","Block 1003, Block Group 1, Census Tract 40.03, Fayette County, Kentucky","755","685","70",
"1000000US210670040031004","Block 1004, Block Group 1, Census Tract 40.03, Fayette County, Kentucky","118","118","0",
"1000000US210670040031005","Block 1005, Block Group 1, Census Tract 40.03, Fayette County, Kentucky","42","35","7",
"1000000US210670040032000","Block 2000, Block Group 2, Census Tract 40.03, Fayette County, Kentucky","0","0","0",
"1000000US210670040032001","Block 2001, Block Group 2, Census Tract 40.03, Fayette County, Kentucky","502","457","45",
"1000000US210670040032002","Block 2002, Block Group 2, Census Tract 40.03, Fayette County, Kentucky","595","569","26",
"1000000US210670040032003","Block 2003, Block Group 2, Census Tract 40.03, Fayette County, Kentucky","0","0","0",
"1000000US210670040033000","Block 3000, Block Group 3, Census Tract 40.03, Fayette County, Kentucky","75","75","0",
"1000000US210670040033001","Block 3001, Block Group 3, Census Tract 40.03, Fayette County, Kentucky","122","122","0",
"1000000US210670040033002","Block 3002, Block Group 3, Census Tract 40.03, Fayette County, Kentucky","161","130","31",
"1000000US210670040033003","Block 3003, Block Group 3, Census Tract 40.03, Fayette County, Kentucky","49","49","0",
"1000000US210670040033004","Block 3004, Block Group 3, Census Tract 40.03, Fayette County, Kentucky","72","72","0",
"1000000US210670040033005","Block 3005, Block Group 3, Census Tract 40.03, Fayette County, Kentucky","258","255","3",
"1000000US210670040033006","Block 3006, Block Group 3, Census Tract 40.03, Fayette County, Kentucky","25","18","7",
"1000000US210670040033007","Block 3007, Block Group 3, Census Tract 40.03, Fayette County, Kentucky","29","29","0",
"1000000US210670040033008","Block 3008, Block Group 3, Census Tract 40.03, Fayette County, Kentucky","28","26","2",
"1000000US210670040033009","Block 3009, Block Group 3, Census Tract 40.03, Fayette County, Kentucky","40","36","4",
"1000000US210670040033010","Block 3010, Block Group 3, Census Tract 40.03, Fayette County, Kentucky","15","15","0",
"1000000US210670040051000","Block 1000, Block Group 1, Census Tract 40.05, Fayette County, Kentucky","196","191","5",
"1000000US210670040051001","Block 1001, Block Group 1, Census Tract 40.05, Fayette County, Kentucky","25","25","0",
"1000000US210670040051002","Block 1002, Block Group 1, Census Tract 40.05, Fayette County, Kentucky","20","16","4",
"1000000US210670040051003","Block 1003, Block Group 1, Census Tract 40.05, Fayette County, Kentucky","136","133","3",
"1000000US210670040051004","Block 1004, Block Group 1, Census Tract 40.05, Fayette County, Kentucky","0","0","0",
"1000000US210670040051005","Block 1005, Block Group 1, Census Tract 40.05, Fayette County, Kentucky","10","10","0",
"1000000US210670040051006","Block 1006, Block Group 1, Census Tract 40.05, Fayette County, Kentucky","0","0","0",
"1000000US210670040051007","Block 1007, Block Group 1, Census Tract 40.05, Fayette County, Kentucky","23","17","6",
"1000000US210670040051008","Block 1008, Block Group 1, Census Tract 40.05, Fayette County, Kentucky","153","152","1",
"1000000US210670040051009","Block 1009, Block Group 1, Census Tract 40.05, Fayette County, Kentucky","38","38","0",
"1000000US210670040051010","Block 1010, Block Group 1, Census Tract 40.05, Fayette County, Kentucky","44","44","0",
"1000000US210670040061000","Block 1000, Block Group 1, Census Tract 40.06, Fayette County, Kentucky","194","194","0",
"1000000US210670040061001","Block 1001, Block Group 1, Census Tract 40.06, Fayette County, Kentucky","12","12","0",
"1000000US210670040061002","Block 1002, Block Group 1, Census Tract 40.06, Fayette County, Kentucky","37","37","0",
"1000000US210670040061003","Block 1003, Block Group 1, Census Tract 40.06, Fayette County, Kentucky","20","20","0",
"1000000US210670040061004","Block 1004, Block Group 1, Census Tract 40.06, Fayette County, Kentucky","25","25","0",
"1000000US210670040061005","Block 1005, Block Group 1, Census Tract 40.06, Fayette County, Kentucky","99","97","2",
"1000000US210670040061006","Block 1006, Block Group 1, Census Tract 40.06, Fayette County, Kentucky","20","20","0",
"1000000US210670040061007","Block 1007, Block Group 1, Census Tract 40.06, Fayette County, Kentucky","23","23","0",
"1000000US210670040061008","Block 1008, Block Group 1, Census Tract 40.06, Fayette County, Kentucky","44","44","0",
"1000000US210670040061009","Block 1009, Block Group 1, Census Tract 40.06, Fayette County, Kentucky","11","7","4",
"1000000US210670040071000","Block 1000, Block Group 1, Census Tract 40.07, Fayette County, Kentucky","1","0","1",
"1000000US210670040071001","Block 1001, Block Group 1, Census Tract 40.07, Fayette County, Kentucky","69","64","5",
"1000000US210670040071002","Block 1002, Block Group 1, Census Tract 40.07, Fayette County, Kentucky","11","11","0",
"1000000US210670040071003","Block 1003, Block Group 1, Census Tract 40.07, Fayette County, Kentucky","31","30","1",
"1000000US210670040071004","Block 1004, Block Group 1, Census Tract 40.07, Fayette County, Kentucky","15","15","0",
"1000000US210670040071005","Block 1005, Block Group 1, Census Tract 40.07, Fayette County, Kentucky","42","41","1",
"1000000US210670040071006","Block 1006, Block Group 1, Census Tract 40.07, Fayette County, Kentucky","0","0","0",
"1000000US210670040071007","Block 1007, Block Group 1, Census Tract 40.07, Fayette County, Kentucky","39","36","3",
"1000000US210670040071008","Block 1008, Block Group 1, Census Tract 40.07, Fayette County, Kentucky","0","0","0",
"1000000US210670040071009","Block 1009, Block Group 1, Census Tract 40.07, Fayette County, Kentucky","11","11","0",
"1000000US210670040071010","Block 1010, Block Group 1, Census Tract 40.07, Fayette County, Kentucky","0","0","0",
"1000000US210670040071011","Block 1011, Block Group 1, Census Tract 40.07, Fayette County, Kentucky","0","0","0",
"1000000US210670040071012","Block 1012, Block Group 1, Census Tract 40.07, Fayette County, Kentucky","0","0","0",
"1000000US210670040071013","Block 1013, Block Group 1, Census Tract 40.07, Fayette County, Kentucky","56","53","3",
"1000000US210670040071014","Block 1014, Block Group 1, Census Tract 40.07, Fayette County, Kentucky","58","52","6",
"1000000US210670040071015","Block 1015, Block Group 1, Census Tract 40.07, Fayette County, Kentucky","2","2","0",
"1000000US210670040071016","Block 1016, Block Group 1, Census Tract 40.07, Fayette County, Kentucky","6","6","0",
"1000000US210670040071017","Block 1017, Block Group 1, Census Tract 40.07, Fayette County, Kentucky","10","9","1",
"1000000US210670040071018","Block 1018, Block Group 1, Census Tract 40.07, Fayette County, Kentucky","1","1","0",
"1000000US210670040071019","Block 1019, Block Group 1, Census Tract 40.07, Fayette County, Kentucky","4","1","3",
"1000000US210670040072000","Block 2000, Block Group 2, Census Tract 40.07, Fayette County, Kentucky","0","0","0",
"1000000US210670040072001","Block 2001, Block Group 2, Census Tract 40.07, Fayette County, Kentucky","1","0","1",
"1000000US210670040072002","Block 2002, Block Group 2, Census Tract 40.07, Fayette County, Kentucky","6","6","0",
"1000000US210670040072003","Block 2003, Block Group 2, Census Tract 40.07, Fayette County, Kentucky","0","0","0",
"1000000US210670040072004","Block 2004, Block Group 2, Census Tract 40.07, Fayette County, Kentucky","11","11","0",
"1000000US210670040072005","Block 2005, Block Group 2, Census Tract 40.07, Fayette County, Kentucky","12","12","0",
"1000000US210670040072006","Block 2006, Block Group 2, Census Tract 40.07, Fayette County, Kentucky","1","1","0",
"1000000US210670040072007","Block 2007, Block Group 2, Census Tract 40.07, Fayette County, Kentucky","2","2","0",
"1000000US210670040072008","Block 2008, Block Group 2, Census Tract 40.07, Fayette County, Kentucky","0","0","0",
"1000000US210670040072009","Block 2009, Block Group 2, Census Tract 40.07, Fayette County, Kentucky","2","2","0",
"1000000US210670040072010","Block 2010, Block Group 2, Census Tract 40.07, Fayette County, Kentucky","21","21","0",
"1000000US210670040072011","Block 2011, Block Group 2, Census Tract 40.07, Fayette County, Kentucky","4","1","3",
"1000000US210670040072012","Block 2012, Block Group 2, Census Tract 40.07, Fayette County, Kentucky","5","1","4",
"1000000US210670040072013","Block 2013, Block Group 2, Census Tract 40.07, Fayette County, Kentucky","38","34","4",
"1000000US210670040072014","Block 2014, Block Group 2, Census Tract 40.07, Fayette County, Kentucky","1","1","0",
"1000000US210670040072015","Block 2015, Block Group 2, Census Tract 40.07, Fayette County, Kentucky","0","0","0",
"1000000US210670040072016","Block 2016, Block Group 2, Census Tract 40.07, Fayette County, Kentucky","12","5","7",
"1000000US210670040072017","Block 2017, Block Group 2, Census Tract 40.07, Fayette County, Kentucky","0","0","0",
"1000000US210670040072018","Block 2018, Block Group 2, Census Tract 40.07, Fayette County, Kentucky","0","0","0",
"1000000US210670040072019","Block 2019, Block Group 2, Census Tract 40.07, Fayette County, Kentucky","41","36","5",
"1000000US210670040072020","Block 2020, Block Group 2, Census Tract 40.07, Fayette County, Kentucky","39","33","6",
"1000000US210670040072021","Block 2021, Block Group 2, Census Tract 40.07, Fayette County, Kentucky","0","0","0",
"1000000US210670040072022","Block 2022, Block Group 2, Census Tract 40.07, Fayette County, Kentucky","0","0","0",
"1000000US210670040072023","Block 2023, Block Group 2, Census Tract 40.07, Fayette County, Kentucky","6","6","0",
"1000000US210670040072024","Block 2024, Block Group 2, Census Tract 40.07, Fayette County, Kentucky","29","29","0",
"1000000US210670040072025","Block 2025, Block Group 2, Census Tract 40.07, Fayette County, Kentucky","4","4","0",
"1000000US210670040072026","Block 2026, Block Group 2, Census Tract 40.07, Fayette County, Kentucky","1","1","0",
"1000000US210670040072027","Block 2027, Block Group 2, Census Tract 40.07, Fayette County, Kentucky","21","19","2",
"1000000US210670040072028","Block 2028, Block Group 2, Census Tract 40.07, Fayette County, Kentucky","0","0","0",
"1000000US210670040072029","Block 2029, Block Group 2, Census Tract 40.07, Fayette County, Kentucky","6","6","0",
"1000000US210670040072030","Block 2030, Block Group 2, Census Tract 40.07, Fayette County, Kentucky","0","0","0",
"1000000US210670040072031","Block 2031, Block Group 2, Census Tract 40.07, Fayette County, Kentucky","15","14","1",
"1000000US210670040072032","Block 2032, Block Group 2, Census Tract 40.07, Fayette County, Kentucky","18","17","1",
"1000000US210670040072033","Block 2033, Block Group 2, Census Tract 40.07, Fayette County, Kentucky","0","0","0",
"1000000US210670040072034","Block 2034, Block Group 2, Census Tract 40.07, Fayette County, Kentucky","29","20","9",
"1000000US210670040072035","Block 2035, Block Group 2, Census Tract 40.07, Fayette County, Kentucky","0","0","0",
"1000000US210670040072036","Block 2036, Block Group 2, Census Tract 40.07, Fayette County, Kentucky","3","2","1",
"1000000US210670040072037","Block 2037, Block Group 2, Census Tract 40.07, Fayette County, Kentucky","17","16","1",
"1000000US210670040072038","Block 2038, Block Group 2, Census Tract 40.07, Fayette County, Kentucky","0","0","0",
"1000000US210670040072039","Block 2039, Block Group 2, Census Tract 40.07, Fayette County, Kentucky","7","7","0",
"1000000US210670040072040","Block 2040, Block Group 2, Census Tract 40.07, Fayette County, Kentucky","0","0","0",
"1000000US210670040072041","Block 2041, Block Group 2, Census Tract 40.07, Fayette County, Kentucky","17","17","0",
"1000000US210670040072042","Block 2042, Block Group 2, Census Tract 40.07, Fayette County, Kentucky","41","32","9",
"1000000US210670040072043","Block 2043, Block Group 2, Census Tract 40.07, Fayette County, Kentucky","7","4","3",
"1000000US210670040072044","Block 2044, Block Group 2, Census Tract 40.07, Fayette County, Kentucky","0","0","0",
"1000000US210670040072045","Block 2045, Block Group 2, Census Tract 40.07, Fayette County, Kentucky","0","0","0",
"1000000US210670040072046","Block 2046, Block Group 2, Census Tract 40.07, Fayette County, Kentucky","0","0","0",
"1000000US210670040072047","Block 2047, Block Group 2, Census Tract 40.07, Fayette County, Kentucky","0","0","0",
"1000000US210670040072048","Block 2048, Block Group 2, Census Tract 40.07, Fayette County, Kentucky","0","0","0",
"1000000US210670040072049","Block 2049, Block Group 2, Census Tract 40.07, Fayette County, Kentucky","0","0","0",
"1000000US210670040072050","Block 2050, Block Group 2, Census Tract 40.07, Fayette County, Kentucky","0","0","0",
"1000000US210670040072051","Block 2051, Block Group 2, Census Tract 40.07, Fayette County, Kentucky","0","0","0",
"1000000US210670040072052","Block 2052, Block Group 2, Census Tract 40.07, Fayette County, Kentucky","4","4","0",
"1000000US210670040072053","Block 2053, Block Group 2, Census Tract 40.07, Fayette County, Kentucky","14","14","0",
"1000000US210670040072054","Block 2054, Block Group 2, Census Tract 40.07, Fayette County, Kentucky","0","0","0",
"1000000US210670041031000","Block 1000, Block Group 1, Census Tract 41.03, Fayette County, Kentucky","645","591","54",
"1000000US210670041031001","Block 1001, Block Group 1, Census Tract 41.03, Fayette County, Kentucky","24","24","0",
"1000000US210670041031002","Block 1002, Block Group 1, Census Tract 41.03, Fayette County, Kentucky","0","0","0",
"1000000US210670041031003","Block 1003, Block Group 1, Census Tract 41.03, Fayette County, Kentucky","0","0","0",
"1000000US210670041031004","Block 1004, Block Group 1, Census Tract 41.03, Fayette County, Kentucky","0","0","0",
"1000000US210670041031005","Block 1005, Block Group 1, Census Tract 41.03, Fayette County, Kentucky","336","283","53",
"1000000US210670041031006","Block 1006, Block Group 1, Census Tract 41.03, Fayette County, Kentucky","62","47","15",
"1000000US210670041031007","Block 1007, Block Group 1, Census Tract 41.03, Fayette County, Kentucky","27","27","0",
"1000000US210670041031008","Block 1008, Block Group 1, Census Tract 41.03, Fayette County, Kentucky","0","0","0",
"1000000US210670041031009","Block 1009, Block Group 1, Census Tract 41.03, Fayette County, Kentucky","61","61","0",
"1000000US210670041041000","Block 1000, Block Group 1, Census Tract 41.04, Fayette County, Kentucky","24","19","5",
"1000000US210670041041001","Block 1001, Block Group 1, Census Tract 41.04, Fayette County, Kentucky","48","48","0",
"1000000US210670041041002","Block 1002, Block Group 1, Census Tract 41.04, Fayette County, Kentucky","27","27","0",
"1000000US210670041041003","Block 1003, Block Group 1, Census Tract 41.04, Fayette County, Kentucky","56","54","2",
"1000000US210670041041004","Block 1004, Block Group 1, Census Tract 41.04, Fayette County, Kentucky","23","23","0",
"1000000US210670041041005","Block 1005, Block Group 1, Census Tract 41.04, Fayette County, Kentucky","242","223","19",
"1000000US210670041041006","Block 1006, Block Group 1, Census Tract 41.04, Fayette County, Kentucky","324","310","14",
"1000000US210670041042000","Block 2000, Block Group 2, Census Tract 41.04, Fayette County, Kentucky","0","0","0",
"1000000US210670041042001","Block 2001, Block Group 2, Census Tract 41.04, Fayette County, Kentucky","0","0","0",
"1000000US210670041042002","Block 2002, Block Group 2, Census Tract 41.04, Fayette County, Kentucky","0","0","0",
"1000000US210670041042003","Block 2003, Block Group 2, Census Tract 41.04, Fayette County, Kentucky","5","0","5",
"1000000US210670041042004","Block 2004, Block Group 2, Census Tract 41.04, Fayette County, Kentucky","18","18","0",
"1000000US210670041042005","Block 2005, Block Group 2, Census Tract 41.04, Fayette County, Kentucky","21","17","4",
"1000000US210670041042006","Block 2006, Block Group 2, Census Tract 41.04, Fayette County, Kentucky","274","258","16",
"1000000US210670041042007","Block 2007, Block Group 2, Census Tract 41.04, Fayette County, Kentucky","63","63","0",
"1000000US210670041042008","Block 2008, Block Group 2, Census Tract 41.04, Fayette County, Kentucky","137","119","18",
"1000000US210670041042009","Block 2009, Block Group 2, Census Tract 41.04, Fayette County, Kentucky","132","132","0",
"1000000US210670041042010","Block 2010, Block Group 2, Census Tract 41.04, Fayette County, Kentucky","0","0","0",
"1000000US210670041042011","Block 2011, Block Group 2, Census Tract 41.04, Fayette County, Kentucky","0","0","0",
"1000000US210670041042012","Block 2012, Block Group 2, Census Tract 41.04, Fayette County, Kentucky","57","57","0",
"1000000US210670041042013","Block 2013, Block Group 2, Census Tract 41.04, Fayette County, Kentucky","67","67","0",
"1000000US210670041042014","Block 2014, Block Group 2, Census Tract 41.04, Fayette County, Kentucky","43","40","3",
"1000000US210670041042015","Block 2015, Block Group 2, Census Tract 41.04, Fayette County, Kentucky","91","91","0",
"1000000US210670041042016","Block 2016, Block Group 2, Census Tract 41.04, Fayette County, Kentucky","77","77","0",
"1000000US210670041043000","Block 3000, Block Group 3, Census Tract 41.04, Fayette County, Kentucky","31","31","0",
"1000000US210670041043001","Block 3001, Block Group 3, Census Tract 41.04, Fayette County, Kentucky","125","125","0",
"1000000US210670041043002","Block 3002, Block Group 3, Census Tract 41.04, Fayette County, Kentucky","25","25","0",
"1000000US210670041043003","Block 3003, Block Group 3, Census Tract 41.04, Fayette County, Kentucky","33","32","1",
"1000000US210670041043004","Block 3004, Block Group 3, Census Tract 41.04, Fayette County, Kentucky","68","68","0",
"1000000US210670041043005","Block 3005, Block Group 3, Census Tract 41.04, Fayette County, Kentucky","80","80","0",
"1000000US210670041043006","Block 3006, Block Group 3, Census Tract 41.04, Fayette County, Kentucky","17","10","7",
"1000000US210670041043007","Block 3007, Block Group 3, Census Tract 41.04, Fayette County, Kentucky","29","28","1",
"1000000US210670041051000","Block 1000, Block Group 1, Census Tract 41.05, Fayette County, Kentucky","0","0","0",
"1000000US210670041051001","Block 1001, Block Group 1, Census Tract 41.05, Fayette County, Kentucky","0","0","0",
"1000000US210670041051002","Block 1002, Block Group 1, Census Tract 41.05, Fayette County, Kentucky","101","101","0",
"1000000US210670041051003","Block 1003, Block Group 1, Census Tract 41.05, Fayette County, Kentucky","70","70","0",
"1000000US210670041051004","Block 1004, Block Group 1, Census Tract 41.05, Fayette County, Kentucky","0","0","0",
"1000000US210670041051005","Block 1005, Block Group 1, Census Tract 41.05, Fayette County, Kentucky","29","20","9",
"1000000US210670041051006","Block 1006, Block Group 1, Census Tract 41.05, Fayette County, Kentucky","174","174","0",
"1000000US210670041051007","Block 1007, Block Group 1, Census Tract 41.05, Fayette County, Kentucky","39","33","6",
"1000000US210670041051008","Block 1008, Block Group 1, Census Tract 41.05, Fayette County, Kentucky","74","66","8",
"1000000US210670041051009","Block 1009, Block Group 1, Census Tract 41.05, Fayette County, Kentucky","10","7","3",
"1000000US210670041051010","Block 1010, Block Group 1, Census Tract 41.05, Fayette County, Kentucky","3","0","3",
"1000000US210670041051011","Block 1011, Block Group 1, Census Tract 41.05, Fayette County, Kentucky","8","6","2",
"1000000US210670041051012","Block 1012, Block Group 1, Census Tract 41.05, Fayette County, Kentucky","28","25","3",
"1000000US210670041051013","Block 1013, Block Group 1, Census Tract 41.05, Fayette County, Kentucky","0","0","0",
"1000000US210670041052000","Block 2000, Block Group 2, Census Tract 41.05, Fayette County, Kentucky","0","0","0",
"1000000US210670041052001","Block 2001, Block Group 2, Census Tract 41.05, Fayette County, Kentucky","78","74","4",
"1000000US210670041052002","Block 2002, Block Group 2, Census Tract 41.05, Fayette County, Kentucky","0","0","0",
"1000000US210670041052003","Block 2003, Block Group 2, Census Tract 41.05, Fayette County, Kentucky","110","107","3",
"1000000US210670041052004","Block 2004, Block Group 2, Census Tract 41.05, Fayette County, Kentucky","17","17","0",
"1000000US210670041052005","Block 2005, Block Group 2, Census Tract 41.05, Fayette County, Kentucky","125","125","0",
"1000000US210670041052006","Block 2006, Block Group 2, Census Tract 41.05, Fayette County, Kentucky","0","0","0",
"1000000US210670041052007","Block 2007, Block Group 2, Census Tract 41.05, Fayette County, Kentucky","59","59","0",
"1000000US210670041052008","Block 2008, Block Group 2, Census Tract 41.05, Fayette County, Kentucky","18","16","2",
"1000000US210670041052009","Block 2009, Block Group 2, Census Tract 41.05, Fayette County, Kentucky","21","18","3",
"1000000US210670041052010","Block 2010, Block Group 2, Census Tract 41.05, Fayette County, Kentucky","547","477","70",
"1000000US210670041052011","Block 2011, Block Group 2, Census Tract 41.05, Fayette County, Kentucky","44","44","0",
"1000000US210670041052012","Block 2012, Block Group 2, Census Tract 41.05, Fayette County, Kentucky","30","30","0",
"1000000US210670041052013","Block 2013, Block Group 2, Census Tract 41.05, Fayette County, Kentucky","9","9","0",
"1000000US210670041052014","Block 2014, Block Group 2, Census Tract 41.05, Fayette County, Kentucky","215","204","11",
"1000000US210670041052015","Block 2015, Block Group 2, Census Tract 41.05, Fayette County, Kentucky","20","20","0",
"1000000US210670041052016","Block 2016, Block Group 2, Census Tract 41.05, Fayette County, Kentucky","27","27","0",
"1000000US210670041052017","Block 2017, Block Group 2, Census Tract 41.05, Fayette County, Kentucky","34","25","9",
"1000000US210670041052018","Block 2018, Block Group 2, Census Tract 41.05, Fayette County, Kentucky","6","6","0",
"1000000US210670041053000","Block 3000, Block Group 3, Census Tract 41.05, Fayette County, Kentucky","0","0","0",
"1000000US210670041053001","Block 3001, Block Group 3, Census Tract 41.05, Fayette County, Kentucky","0","0","0",
"1000000US210670041053002","Block 3002, Block Group 3, Census Tract 41.05, Fayette County, Kentucky","0","0","0",
"1000000US210670041053003","Block 3003, Block Group 3, Census Tract 41.05, Fayette County, Kentucky","154","153","1",
"1000000US210670041053004","Block 3004, Block Group 3, Census Tract 41.05, Fayette County, Kentucky","47","47","0",
"1000000US210670041053005","Block 3005, Block Group 3, Census Tract 41.05, Fayette County, Kentucky","0","0","0",
"1000000US210670041053006","Block 3006, Block Group 3, Census Tract 41.05, Fayette County, Kentucky","0","0","0",
"1000000US210670041053007","Block 3007, Block Group 3, Census Tract 41.05, Fayette County, Kentucky","108","108","0",
"1000000US210670041053008","Block 3008, Block Group 3, Census Tract 41.05, Fayette County, Kentucky","18","18","0",
"1000000US210670041053009","Block 3009, Block Group 3, Census Tract 41.05, Fayette County, Kentucky","35","34","1",
"1000000US210670041053010","Block 3010, Block Group 3, Census Tract 41.05, Fayette County, Kentucky","56","51","5",
"1000000US210670041053011","Block 3011, Block Group 3, Census Tract 41.05, Fayette County, Kentucky","41","41","0",
"1000000US210670041053012","Block 3012, Block Group 3, Census Tract 41.05, Fayette County, Kentucky","55","55","0",
"1000000US210670041061000","Block 1000, Block Group 1, Census Tract 41.06, Fayette County, Kentucky","0","0","0",
"1000000US210670041061001","Block 1001, Block Group 1, Census Tract 41.06, Fayette County, Kentucky","0","0","0",
"1000000US210670041061002","Block 1002, Block Group 1, Census Tract 41.06, Fayette County, Kentucky","12","12","0",
"1000000US210670041061003","Block 1003, Block Group 1, Census Tract 41.06, Fayette County, Kentucky","140","140","0",
"1000000US210670041061004","Block 1004, Block Group 1, Census Tract 41.06, Fayette County, Kentucky","45","45","0",
"1000000US210670041061005","Block 1005, Block Group 1, Census Tract 41.06, Fayette County, Kentucky","114","114","0",
"1000000US210670041061006","Block 1006, Block Group 1, Census Tract 41.06, Fayette County, Kentucky","13","13","0",
"1000000US210670041061007","Block 1007, Block Group 1, Census Tract 41.06, Fayette County, Kentucky","35","35","0",
"1000000US210670041061008","Block 1008, Block Group 1, Census Tract 41.06, Fayette County, Kentucky","12","12","0",
"1000000US210670041061009","Block 1009, Block Group 1, Census Tract 41.06, Fayette County, Kentucky","33","33","0",
"1000000US210670041061010","Block 1010, Block Group 1, Census Tract 41.06, Fayette County, Kentucky","34","34","0",
"1000000US210670041061011","Block 1011, Block Group 1, Census Tract 41.06, Fayette County, Kentucky","11","11","0",
"1000000US210670041061012","Block 1012, Block Group 1, Census Tract 41.06, Fayette County, Kentucky","54","51","3",
"1000000US210670041061013","Block 1013, Block Group 1, Census Tract 41.06, Fayette County, Kentucky","77","77","0",
"1000000US210670041061014","Block 1014, Block Group 1, Census Tract 41.06, Fayette County, Kentucky","22","22","0",
"1000000US210670041061015","Block 1015, Block Group 1, Census Tract 41.06, Fayette County, Kentucky","8","8","0",
"1000000US210670041061016","Block 1016, Block Group 1, Census Tract 41.06, Fayette County, Kentucky","43","43","0",
"1000000US210670041061017","Block 1017, Block Group 1, Census Tract 41.06, Fayette County, Kentucky","52","44","8",
"1000000US210670041061018","Block 1018, Block Group 1, Census Tract 41.06, Fayette County, Kentucky","10","10","0",
"1000000US210670041061019","Block 1019, Block Group 1, Census Tract 41.06, Fayette County, Kentucky","5","2","3",
"1000000US210670041061020","Block 1020, Block Group 1, Census Tract 41.06, Fayette County, Kentucky","6","6","0",
"1000000US210670041061021","Block 1021, Block Group 1, Census Tract 41.06, Fayette County, Kentucky","15","15","0",
"1000000US210670041061022","Block 1022, Block Group 1, Census Tract 41.06, Fayette County, Kentucky","102","102","0",
"1000000US210670041061023","Block 1023, Block Group 1, Census Tract 41.06, Fayette County, Kentucky","0","0","0",
"1000000US210670041062000","Block 2000, Block Group 2, Census Tract 41.06, Fayette County, Kentucky","77","77","0",
"1000000US210670041062001","Block 2001, Block Group 2, Census Tract 41.06, Fayette County, Kentucky","69","64","5",
"1000000US210670041062002","Block 2002, Block Group 2, Census Tract 41.06, Fayette County, Kentucky","12","12","0",
"1000000US210670041062003","Block 2003, Block Group 2, Census Tract 41.06, Fayette County, Kentucky","0","0","0",
"1000000US210670041062004","Block 2004, Block Group 2, Census Tract 41.06, Fayette County, Kentucky","0","0","0",
"1000000US210670041062005","Block 2005, Block Group 2, Census Tract 41.06, Fayette County, Kentucky","1","1","0",
"1000000US210670041062006","Block 2006, Block Group 2, Census Tract 41.06, Fayette County, Kentucky","8","8","0",
"1000000US210670041062007","Block 2007, Block Group 2, Census Tract 41.06, Fayette County, Kentucky","54","54","0",
"1000000US210670041062008","Block 2008, Block Group 2, Census Tract 41.06, Fayette County, Kentucky","12","12","0",
"1000000US210670041062009","Block 2009, Block Group 2, Census Tract 41.06, Fayette County, Kentucky","100","87","13",
"1000000US210670041062010","Block 2010, Block Group 2, Census Tract 41.06, Fayette County, Kentucky","68","68","0",
"1000000US210670041062011","Block 2011, Block Group 2, Census Tract 41.06, Fayette County, Kentucky","36","36","0",
"1000000US210670041062012","Block 2012, Block Group 2, Census Tract 41.06, Fayette County, Kentucky","0","0","0",
"1000000US210670041062013","Block 2013, Block Group 2, Census Tract 41.06, Fayette County, Kentucky","55","55","0",
"1000000US210670041062014","Block 2014, Block Group 2, Census Tract 41.06, Fayette County, Kentucky","0","0","0",
"1000000US210670041062015","Block 2015, Block Group 2, Census Tract 41.06, Fayette County, Kentucky","14","14","0",
"1000000US210670041062016","Block 2016, Block Group 2, Census Tract 41.06, Fayette County, Kentucky","94","94","0",
"1000000US210670041062017","Block 2017, Block Group 2, Census Tract 41.06, Fayette County, Kentucky","48","45","3",
"1000000US210670041062018","Block 2018, Block Group 2, Census Tract 41.06, Fayette County, Kentucky","0","0","0",
"1000000US210670041062019","Block 2019, Block Group 2, Census Tract 41.06, Fayette County, Kentucky","38","38","0",
"1000000US210670041062020","Block 2020, Block Group 2, Census Tract 41.06, Fayette County, Kentucky","46","46","0",
"1000000US210670041062021","Block 2021, Block Group 2, Census Tract 41.06, Fayette County, Kentucky","0","0","0",
