identifier,coords,lat,long
46131,"(38.0499373, -84.49393950000001)",38.0499373,-84.49393950000001
41450,"(38.0492271, -84.49495380000002)",38.0492271,-84.49495380000002
43035,"(38.048574, -84.4958863)",38.048574,-84.4958863
31813,"(38.10480909999999, -84.5376266)",38.10480909999999,-84.5376266
30022,"(38.0516935, -84.4914346)",38.0516935,-84.4914346
28916,"(38.04903179999999, -84.4952326)",38.04903179999999,-84.4952326
29441,"(38.05033420000001, -84.4933727)",38.05033420000001,-84.4933727
28936,"(38.0496735, -84.4943163)",38.0496735,-84.4943163
28812,"(38.0482246, -84.4963853)",38.0482246,-84.4963853
30107,"(38.0560798, -84.485167)",38.0560798,-84.485167
30040,"(38.05323009999999, -84.4892575)",38.05323009999999,-84.4892575
28937,"(38.0495973, -84.4944252)",38.0495973,-84.4944252
30038,"(38.0531546, -84.4893599)",38.0531546,-84.4893599
25224,"(38.0507281, -84.490859)",38.0507281,-84.490859
25233,"(38.0495951, -84.4924522)",38.0495951,-84.4924522
54301,"(38.0495596, -84.4925019)",38.0495596,-84.4925019
25223,"(38.050303899999996, -84.4914523)",38.050303899999996,-84.4914523
25238,"(38.04992800000001, -84.4919772)",38.04992800000001,-84.4919772
56783,"(38.05092759999999, -84.4905808)",38.05092759999999,-84.4905808
5463,"(38.087791, -84.494393)",38.087791,-84.494393
5462,"(38.087626000000014, -84.494498)",38.087626000000014,-84.494498
23512,"(38.091604100000005, -84.5012809)",38.091604100000005,-84.5012809
6863,"(38.089696, -84.499193)",38.089696,-84.499193
6853,"(38.089597999999995, -84.499085)",38.089597999999995,-84.499085
6854,"(38.089737, -84.498884)",38.089737,-84.498884
5469,"(38.087829, -84.49451500000002)",38.087829,-84.49451500000002
51828,"(38.06424829999999, -84.499294)",38.06424829999999,-84.499294
96811,"(38.047797800000005, -84.4949923)",38.047797800000005,-84.4949923
54307,"(38.047995400000005, -84.4947077)",38.047995400000005,-84.4947077
4635,"(38.049197299999996, -84.4930197)",38.049197299999996,-84.4930197
50429,"(38.0474665, -84.4954859)",38.0474665,-84.4954859
54308,"(38.0481775, -84.4944705)",38.0481775,-84.4944705
90141,"(38.048104, -84.4965621)",38.048104,-84.4965621
50316,"(38.0481708, -84.4964623)",38.0481708,-84.4964623
95019,"(38.0481195, -84.4965387)",38.0481195,-84.4965387
50422,"(38.0477363, -84.4970818)",38.0477363,-84.4970818
101123,"(38.047807799999994, -84.4969808)",38.047807799999994,-84.4969808
11467,"(38.095558000000004, -84.518114)",38.095558000000004,-84.518114
24387,"(38.09530949999999, -84.5229769)",38.09530949999999,-84.5229769
24385,"(38.0953921, -84.5221318)",38.0953921,-84.5221318
24386,"(38.0951846, -84.5220674)",38.0951846,-84.5220674
11466,"(38.095749299999994, -84.5181785)",38.095749299999994,-84.5181785
4546,"(38.0957958, -84.5177475)",38.0957958,-84.5177475
11642,"(38.022004, -84.528761)",38.022004,-84.528761
11643,"(38.022162, -84.528644)",38.022162,-84.528644
22922,"(38.040177500000006, -84.5186609)",38.040177500000006,-84.5186609
22924,"(38.039721699999994, -84.52073920000001)",38.039721699999994,-84.52073920000001
55589,"(38.039775, -84.521965)",38.039775,-84.521965
55592,"(38.04023900000001, -84.518382)",38.04023900000001,-84.518382
55591,"(38.040038, -84.519258)",38.040038,-84.519258
55590,"(38.039692, -84.521344)",38.039692,-84.521344
3312,"(38.039881999999984, -84.520672)",38.039881999999984,-84.520672
3315,"(38.040023, -84.5224276)",38.040023,-84.5224276
44362,"(38.0400198, -84.5223525)",38.0400198,-84.5223525
3313,"(38.03986199999999, -84.521697)",38.03986199999999,-84.521697
22925,"(38.03987229999999, -84.52077300000002)",38.03987229999999,-84.52077300000002
3311,"(38.03991, -84.520532)",38.03991,-84.520532
3310,"(38.04037100000001, -84.518502)",38.04037100000001,-84.518502
3309,"(38.040426, -84.518243)",38.040426,-84.518243
3307,"(38.04046, -84.517881)",38.04046,-84.517881
3306,"(38.040459000000006, -84.517725)",38.040459000000006,-84.517725
25167,"(38.04040810000001, -84.5173543)",38.04040810000001,-84.5173543
35531,"(38.0397132, -84.516268)",38.0397132,-84.516268
28436,"(38.038902799999995, -84.5153324)",38.038902799999995,-84.5153324
22899,"(38.04019199999999, -84.5170875)",38.04019199999999,-84.5170875
11037,"(38.102831, -84.5248)",38.102831,-84.5248
40196,"(38.09738339999999, -84.5273885)",38.09738339999999,-84.5273885
64001,"(38.0054247, -84.4357183)",38.0054247,-84.4357183
80018,"(38.0335283, -84.6340554)",38.0335283,-84.6340554
28922,"(38.0471801, -84.4920889)",38.0471801,-84.4920889
99098,"(37.99540009999999, -84.5087644)",37.99540009999999,-84.5087644
98968,"(37.9956534, -84.5088948)",37.9956534,-84.5088948
26955,"(37.9809709, -84.53089170000001)",37.9809709,-84.53089170000001
26945,"(37.98114129999999, -84.5314995)",37.98114129999999,-84.5314995
57739,"(37.996783599999986, -84.493552)",37.996783599999986,-84.493552
45854,"(38.0668901, -84.458764)",38.0668901,-84.458764
32723,"(38.0038096, -84.4468066)",38.0038096,-84.4468066
23066,"(38.01415029999999, -84.4552017)",38.01415029999999,-84.4552017
7933,"(38.00268, -84.454905)",38.00268,-84.454905
36975,"(38.043694599999995, -84.4283717)",38.043694599999995,-84.4283717
36973,"(38.044506, -84.42827320000002)",38.044506,-84.42827320000002
3650,"(37.949362, -84.362696)",37.949362,-84.362696
33646,"(38.077817200000005, -84.5061824)",38.077817200000005,-84.5061824
2824,"(37.984921, -84.517359)",37.984921,-84.517359
63867,"(38.0245262, -84.4215423)",38.0245262,-84.4215423
30229,"(38.0501545, -84.4822051)",38.0501545,-84.4822051
3270,"(38.049384599999996, -84.4813586)",38.049384599999996,-84.4813586
43156,"(38.022606, -84.5671463)",38.022606,-84.5671463
97132,"(38.04607239999999, -84.4898691)",38.04607239999999,-84.4898691
97133,"(38.04449859999999, -84.49103330000001)",38.04449859999999,-84.49103330000001
50677,"(38.0442766, -84.4912046)",38.0442766,-84.4912046
2944,"(38.019351, -84.521869)",38.019351,-84.521869
7859,"(38.0034, -84.563401)",38.0034,-84.563401
44993,"(37.96805290000001, -84.545001)",37.96805290000001,-84.545001
45000,"(37.97167999999999, -84.5457077)",37.97167999999999,-84.5457077
45001,"(37.9718581, -84.5457425)",37.9718581,-84.5457425
34773,"(38.050437300000006, -84.4597451)",38.050437300000006,-84.4597451
36818,"(38.0505817, -84.4594184)",38.0505817,-84.4594184
4362,"(38.042066999999996, -84.423331)",38.042066999999996,-84.423331
43476,"(38.041890800000004, -84.4231397)",38.041890800000004,-84.4231397
8012,"(37.980283, -84.555152)",37.980283,-84.555152
43652,"(38.01597139999999, -84.44285850000001)",38.01597139999999,-84.44285850000001
36151,"(38.1012085, -84.5899599)",38.1012085,-84.5899599
11229,"(38.10387899999999, -84.587956)",38.10387899999999,-84.587956
45799,"(38.041450299999994, -84.63629910000002)",38.041450299999994,-84.63629910000002
72819,"(37.9667732, -84.4762567)",37.9667732,-84.4762567
41995,"(38.0455389, -84.6281588)",38.0455389,-84.6281588
41996,"(38.04554939999999, -84.62761)",38.04554939999999,-84.62761
45801,"(38.04815829999999, -84.6307452)",38.04815829999999,-84.6307452
8837,"(38.03579599999999, -84.539609)",38.03579599999999,-84.539609
30097,"(38.0524403, -84.4847773)",38.0524403,-84.4847773
10614,"(38.05146, -84.483672)",38.05146,-84.483672
31226,"(38.0487018, -84.4805976)",38.0487018,-84.4805976
29220,"(38.04820749999999, -84.48006)",38.04820749999999,-84.48006
11344,"(38.04538139999999, -84.48438700000001)",38.04538139999999,-84.48438700000001
30150,"(38.04533659999999, -84.4843394)",38.04533659999999,-84.4843394
6555,"(38.0504377, -84.4832513)",38.0504377,-84.4832513
30530,"(38.0299542, -84.49181)",38.0299542,-84.49181
46073,"(38.0357536, -84.502724)",38.0357536,-84.502724
77616,"(38.04172350000001, -84.5004908)",38.04172350000001,-84.5004908
88583,"(37.94431929999999, -84.4948179)",37.94431929999999,-84.4948179
8975,"(37.980283, -84.481117)",37.980283,-84.481117
20973,"(37.9804253, -84.4814209)",37.9804253,-84.4814209
9111,"(37.97971030000001, -84.4789634)",37.97971030000001,-84.4789634
29753,"(37.99668750000001, -84.4803839)",37.99668750000001,-84.4803839
36416,"(38.064232999999994, -84.4715641)",38.064232999999994,-84.4715641
33070,"(38.0639026, -84.4720357)",38.0639026,-84.4720357
34440,"(38.04506430000001, -84.46558)",38.04506430000001,-84.46558
41332,"(38.0482959, -84.4647744)",38.0482959,-84.4647744
8597,"(38.049961, -84.460846)",38.049961,-84.460846
40948,"(38.0502345, -84.460204)",38.0502345,-84.460204
41293,"(38.04810439999999, -84.46521090000002)",38.04810439999999,-84.46521090000002
34771,"(38.05080310000001, -84.4589175)",38.05080310000001,-84.4589175
34772,"(38.0509503, -84.4585846)",38.0509503,-84.4585846
6609,"(38.044165, -84.460449)",38.044165,-84.460449
71508,"(38.02500669999999, -84.4552949)",38.02500669999999,-84.4552949
9130,"(38.025909999999996, -84.45648700000001)",38.025909999999996,-84.45648700000001
5626,"(38.05197999999999, -84.434678)",38.05197999999999,-84.434678
4768,"(38.04415099999999, -84.447645)",38.04415099999999,-84.447645
9070,"(38.048925999999994, -84.441082)",38.048925999999994,-84.441082
40360,"(38.0042584, -84.5438264)",38.0042584,-84.5438264
5102,"(38.012486, -84.406823)",38.012486,-84.406823
77309,"(38.10571099999999, -84.52567000000002)",38.10571099999999,-84.52567000000002
78149,"(38.1072044, -84.5300923)",38.1072044,-84.5300923
91179,"(38.00563759999999, -84.4358119)",38.00563759999999,-84.4358119
29986,"(38.0131081, -84.5544414)",38.0131081,-84.5544414
7981,"(37.99667399999999, -84.457574)",37.99667399999999,-84.457574
8278,"(38.04028400000001, -84.480948)",38.04028400000001,-84.480948
27897,"(38.00928, -84.3872728)",38.00928,-84.3872728
2943,"(38.019217999999995, -84.521478)",38.019217999999995,-84.521478
6099,"(37.971302, -84.485974)",37.971302,-84.485974
3890,"(38.01453999999999, -84.544937)",38.01453999999999,-84.544937
3889,"(38.01348399999999, -84.542064)",38.01348399999999,-84.542064
4240,"(38.01318899999999, -84.454848)",38.01318899999999,-84.454848
5809,"(37.98002699999999, -84.48460200000001)",37.98002699999999,-84.48460200000001
37099,"(38.0717538, -84.4607218)",38.0717538,-84.4607218
34470,"(38.0079277, -84.5246209)",38.0079277,-84.5246209
40867,"(38.0211179, -84.4499681)",38.0211179,-84.4499681
40868,"(38.0208258, -84.4495684)",38.0208258,-84.4495684
35651,"(37.985681299999996, -84.5243417)",37.985681299999996,-84.5243417
34780,"(38.0832159, -84.4547829)",38.0832159,-84.4547829
36098,"(38.008327, -84.5170347)",38.008327,-84.5170347
2550,"(38.093308, -84.546078)",38.093308,-84.546078
43159,"(37.9815808, -84.5149498)",37.9815808,-84.5149498
7890,"(38.04547999999999, -84.627676)",38.04547999999999,-84.627676
6835,"(38.041198, -84.635122)",38.041198,-84.635122
45927,"(38.052769600000005, -84.485145)",38.052769600000005,-84.485145
15365,"(37.8430527, -84.3435242)",37.8430527,-84.3435242
16459,"(38.18468599999999, -84.486706)",38.18468599999999,-84.486706
12310,"(37.978663999999995, -84.643982)",37.978663999999995,-84.643982
37847,"(37.978228599999994, -84.6426109)",37.978228599999994,-84.6426109
41844,"(37.9796217, -84.6622126)",37.9796217,-84.6622126
12607,"(37.977712999999994, -84.641081)",37.977712999999994,-84.641081
39501,"(37.9804913, -84.6525192)",37.9804913,-84.6525192
39902,"(37.9738145, -84.6211191)",37.9738145,-84.6211191
33094,"(37.98010620000001, -84.6496263)",37.98010620000001,-84.6496263
35565,"(37.98105859999999, -84.6592511)",37.98105859999999,-84.6592511
39988,"(37.97255940000001, -84.61708160000002)",37.97255940000001,-84.61708160000002
37734,"(37.8780121, -84.4748061)",37.8780121,-84.4748061
40597,"(37.88259349999999, -84.4724518)",37.88259349999999,-84.4724518
70769,"(38.018333700000014, -84.46191)",38.018333700000014,-84.46191
70720,"(38.018102, -84.4622229)",38.018102,-84.4622229
2695,"(38.002878, -84.539961)",38.002878,-84.539961
39030,"(38.0489169, -84.6138024)",38.0489169,-84.6138024
9471,"(38.036445, -84.465487)",38.036445,-84.465487
32967,"(38.0434657, -84.6151196)",38.0434657,-84.6151196
39029,"(38.046704000000005, -84.6135096)",38.046704000000005,-84.6135096
39031,"(38.047510100000004, -84.6135888)",38.047510100000004,-84.6135888
27883,"(38.0451916, -84.6142219)",38.0451916,-84.6142219
14634,"(37.88018099999999, -84.337671)",37.88018099999999,-84.337671
38096,"(38.0777257, -84.6045848)",38.0777257,-84.6045848
34096,"(38.08271330000001, -84.59622650000001)",38.08271330000001,-84.59622650000001
37696,"(38.0774102, -84.6073337)",38.0774102,-84.6073337
31419,"(37.886174600000004, -84.4078838)",37.886174600000004,-84.4078838
45917,"(37.8855872, -84.4069803)",37.8855872,-84.4069803
33377,"(37.88786360000002, -84.4168754)",37.88786360000002,-84.4168754
34179,"(37.88815279999999, -84.417413)",37.88815279999999,-84.417413
32316,"(37.887569400000004, -84.4158736)",37.887569400000004,-84.4158736
10326,"(37.887233000000016, -84.413595)",37.887233000000016,-84.413595
32809,"(37.889212699999995, -84.4194533)",37.889212699999995,-84.4194533
10329,"(37.8859243, -84.4074924)",37.8859243,-84.4074924
31420,"(37.88695030000001, -84.4100677)",37.88695030000001,-84.4100677
42709,"(38.1719423, -84.4636206)",38.1719423,-84.4636206
42708,"(38.171437100000006, -84.46319640000002)",38.171437100000006,-84.46319640000002
11568,"(38.171845999999995, -84.463353)",38.171845999999995,-84.463353
20003,"(38.110187700000004, -84.5316997)",38.110187700000004,-84.5316997
19998,"(38.1103887, -84.5325821)",38.1103887,-84.5325821
11694,"(38.0355415, -84.4664063)",38.0355415,-84.4664063
35887,"(38.03443129999999, -84.5970554)",38.03443129999999,-84.5970554
2687,"(38.00022899999998, -84.531803)",38.00022899999998,-84.531803
42540,"(37.9727395, -84.54254670000002)",37.9727395,-84.54254670000002
5994,"(37.981282, -84.532001)",37.981282,-84.532001
3885,"(38.007925, -84.530688)",38.007925,-84.530688
2964,"(38.007248999999995, -84.529638)",38.007248999999995,-84.529638
2680,"(38.006679, -84.528583)",38.006679,-84.528583
38212,"(38.0117794, -84.5374657)",38.0117794,-84.5374657
3338,"(37.994255, -84.545911)",37.994255,-84.545911
36876,"(37.99473720000002, -84.5471961)",37.99473720000002,-84.5471961
93950,"(38.0474722, -84.55201600000001)",38.0474722,-84.55201600000001
89021,"(38.04823649999999, -84.5521505)",38.04823649999999,-84.5521505
82179,"(38.0814069, -84.5397858)",38.0814069,-84.5397858
11243,"(38.075365999999995, -84.551771)",38.075365999999995,-84.551771
33446,"(38.0756919, -84.5513777)",38.0756919,-84.5513777
2553,"(38.094313, -84.540854)",38.094313,-84.540854
9813,"(38.0619685, -84.5495561)",38.0619685,-84.5495561
34386,"(38.046001499999996, -84.5519281)",38.046001499999996,-84.5519281
2547,"(38.091614, -84.55124)",38.091614,-84.55124
2546,"(38.090958, -84.551807)",38.090958,-84.551807
2545,"(38.090306999999996, -84.55235800000001)",38.090306999999996,-84.55235800000001
2543,"(38.08881699999999, -84.55415)",38.08881699999999,-84.55415
68974,"(38.08482570000001, -84.5382503)",38.08482570000001,-84.5382503
67757,"(38.0840447, -84.5361625)",38.0840447,-84.5361625
83676,"(38.084850199999984, -84.5383161)",38.084850199999984,-84.5383161
19986,"(38.10816169999999, -84.5360019)",38.10816169999999,-84.5360019
8779,"(38.099842, -84.539878)",38.099842,-84.539878
9034,"(38.098752000000005, -84.540075)",38.098752000000005,-84.540075
9033,"(38.0979924, -84.540106)",38.0979924,-84.540106
7406,"(38.0955356, -84.5400301)",38.0955356,-84.5400301
40986,"(38.0624517, -84.5540897)",38.0624517,-84.5540897
3048,"(38.054386999999984, -84.553382)",38.054386999999984,-84.553382
3579,"(38.05503099999999, -84.555582)",38.05503099999999,-84.555582
92149,"(38.033732099999995, -84.5546608)",38.033732099999995,-84.5546608
58097,"(38.03382500000001, -84.554986)",38.03382500000001,-84.554986
7560,"(38.034136, -84.5558961)",38.034136,-84.5558961
42528,"(38.037774500000005, -84.561982)",38.037774500000005,-84.561982
38661,"(38.0383131, -84.5613375)",38.0383131,-84.5613375
3758,"(38.042372, -84.557841)",38.042372,-84.557841
2611,"(38.043148, -84.556716)",38.043148,-84.556716
3757,"(38.044804, -84.55433)",38.044804,-84.55433
42089,"(38.04633830000001, -84.5542635)",38.04633830000001,-84.5542635
33400,"(38.0676644, -84.48205)",38.0676644,-84.48205
33090,"(38.06408549999999, -84.4842766)",38.06408549999999,-84.4842766
7120,"(38.061331, -84.484861)",38.061331,-84.484861
6069,"(38.0501162, -84.4821616)",38.0501162,-84.4821616
10615,"(38.0507507, -84.4828814)",38.0507507,-84.4828814
10613,"(38.052158, -84.484454)",38.052158,-84.484454
30473,"(38.0412841, -84.4799608)",38.0412841,-84.4799608
7254,"(38.036962, -84.485357)",38.036962,-84.485357
30475,"(38.038134199999995, -84.4836296)",38.038134199999995,-84.4836296
30476,"(38.0382136, -84.4835125)",38.0382136,-84.4835125
7129,"(38.03995, -84.4812651)",38.03995,-84.4812651
30443,"(38.0365991, -84.4858916)",38.0365991,-84.4858916
8760,"(38.03881760000001, -84.4826448)",38.03881760000001,-84.4826448
29292,"(38.04134770000001, -84.4798978)",38.04134770000001,-84.4798978
25239,"(38.03750939999998, -84.4845526)",38.03750939999998,-84.4845526
42797,"(38.040793399999984, -84.480441)",38.040793399999984,-84.480441
34555,"(38.040704999999996, -84.480529)",38.040704999999996,-84.480529
41560,"(38.040420899999994, -84.4808118)",38.040420899999994,-84.4808118
28985,"(38.0437521, -84.4840017)",38.0437521,-84.4840017
19715,"(38.04461979999999, -84.4832466)",38.04461979999999,-84.4832466
29173,"(38.04454259999999, -84.4832863)",38.04454259999999,-84.4832863
3181,"(38.018815, -84.488314)",38.018815,-84.488314
4936,"(38.019292, -84.489446)",38.019292,-84.489446
4781,"(38.017374, -84.484554)",38.017374,-84.484554
4935,"(38.020165, -84.490718)",38.020165,-84.490718
4934,"(38.02106799999999, -84.491728)",38.02106799999999,-84.491728
30865,"(38.0216207, -84.4927463)",38.0216207,-84.4927463
4938,"(38.017732, -84.485702)",38.017732,-84.485702
34808,"(38.018986700000006, -84.4887426)",38.018986700000006,-84.4887426
29459,"(38.0302196, -84.4914238)",38.0302196,-84.4914238
4128,"(38.029367, -84.492321)",38.029367,-84.492321
4900,"(38.033936, -84.486247)",38.033936,-84.486247
31213,"(38.030547799999994, -84.4909618)",38.030547799999994,-84.4909618
35514,"(38.0287543, -84.4926957)",38.0287543,-84.4926957
29356,"(38.0287293, -84.4927118)",38.0287293,-84.4927118
11600,"(38.029545999999996, -84.492329)",38.029545999999996,-84.492329
11599,"(38.029616999999995, -84.492272)",38.029616999999995,-84.492272
11598,"(38.029709999999994, -84.492158)",38.029709999999994,-84.492158
30531,"(38.0297308, -84.4921286)",38.0297308,-84.4921286
29355,"(38.02834329999999, -84.4929279)",38.02834329999999,-84.4929279
30766,"(38.0341484, -84.4859437)",38.0341484,-84.4859437
30764,"(38.034032200000006, -84.4861097)",38.034032200000006,-84.4861097
11601,"(38.02947399999999, -84.492344)",38.02947399999999,-84.492344
34937,"(38.0309149, -84.4904591)",38.0309149,-84.4904591
34720,"(38.034793300000004, -84.4850232)",38.034793300000004,-84.4850232
25222,"(38.0503385, -84.4898339)",38.0503385,-84.4898339
25221,"(38.0507234, -84.4902576)",38.0507234,-84.4902576
7184,"(38.0385566, -84.4903275)",38.0385566,-84.4903275
3916,"(38.0524894, -84.4922029)",38.0524894,-84.4922029
29490,"(38.053467000000005, -84.4932798)",38.053467000000005,-84.4932798
25618,"(38.05261869999999, -84.4923453)",38.05261869999999,-84.4923453
37744,"(38.0522715, -84.4919629)",38.0522715,-84.4919629
30024,"(38.05169480000001, -84.4913276)",38.05169480000001,-84.4913276
3913,"(38.05133029999999, -84.4909261)",38.05133029999999,-84.4909261
3838,"(38.056926, -84.4896545)",38.056926,-84.4896545
3835,"(38.05556719999999, -84.4881922)",38.05556719999999,-84.4881922
30094,"(38.053939299999996, -84.48644050000001)",38.053939299999996,-84.48644050000001
28661,"(38.04219040000001, -84.4998281)",38.04219040000001,-84.4998281
51681,"(38.05571470000001, -84.5027196)",38.05571470000001,-84.5027196
9463,"(38.07692699999999, -84.499886)",38.07692699999999,-84.499886
9464,"(38.07701599999999, -84.500057)",38.07701599999999,-84.500057
33509,"(38.07731989999999, -84.4973916)",38.07731989999999,-84.4973916
9461,"(38.079426, -84.496003)",38.079426,-84.496003
33508,"(38.0783918, -84.4966663)",38.0783918,-84.4966663
40649,"(38.078574, -84.4965843)",38.078574,-84.4965843
36371,"(38.078656699999996, -84.5026758)",38.078656699999996,-84.5026758
33784,"(38.0784618, -84.5017901)",38.0784618,-84.5017901
36370,"(38.0769858, -84.499999)",38.0769858,-84.499999
31913,"(38.0780307, -84.4968288)",38.0780307,-84.4968288
9460,"(38.079497999999994, -84.495875)",38.079497999999994,-84.495875
9466,"(38.07863699999999, -84.503254)",38.07863699999999,-84.503254
34412,"(38.0772012, -84.4975579)",38.0772012,-84.4975579
36301,"(38.0775346, -84.5006193)",38.0775346,-84.5006193
40643,"(38.0783928, -84.5016264)",38.0783928,-84.5016264
5340,"(38.085994, -84.513)",38.085994,-84.513
41855,"(37.9813692, -84.5144878)",37.9813692,-84.5144878
29959,"(37.980503899999995, -84.5126027)",37.980503899999995,-84.5126027
6013,"(37.97849099999999, -84.508274)",37.97849099999999,-84.508274
29958,"(37.98035290000001, -84.5122726)",37.98035290000001,-84.5122726
27123,"(37.9786243, -84.5306908)",37.9786243,-84.5306908
27125,"(37.9785757, -84.5304915)",37.9785757,-84.5304915
26616,"(37.9901206, -84.5203795)",37.9901206,-84.5203795
3971,"(38.000391, -84.5234163)",38.000391,-84.5234163
6014,"(37.97773600000001, -84.506523)",37.97773600000001,-84.506523
26582,"(37.98914599999999, -84.5161823)",37.98914599999999,-84.5161823
26620,"(37.989958099999996, -84.5199135)",37.989958099999996,-84.5199135
4678,"(37.983502, -84.518602)",37.983502,-84.518602
26625,"(37.99051740000001, -84.5215469)",37.99051740000001,-84.5215469
26538,"(37.99079319999999, -84.5223909)",37.99079319999999,-84.5223909
26678,"(37.9908217, -84.5225203)",37.9908217,-84.5225203
8659,"(37.99061590000001, -84.52183390000002)",37.99061590000001,-84.52183390000002
43190,"(37.990535300000005, -84.5215955)",37.990535300000005,-84.5215955
43921,"(37.990332300000006, -84.5209867)",37.990332300000006,-84.5209867
26669,"(37.990409099999994, -84.5212068)",37.990409099999994,-84.5212068
26624,"(37.9899162, -84.5197933)",37.9899162,-84.5197933
26608,"(37.989677699999994, -84.5191003)",37.989677699999994,-84.5191003
26576,"(37.9895652, -84.5178412)",37.9895652,-84.5178412
7593,"(37.988932, -84.515609)",37.988932,-84.515609
8660,"(37.989545, -84.51708)",37.989545,-84.51708
26600,"(37.98954400000001, -84.5180672)",37.98954400000001,-84.5180672
26607,"(37.9896137, -84.5189126)",37.9896137,-84.5189126
26680,"(37.9907758, -84.5223231)",37.9907758,-84.5223231
26578,"(37.98949399999999, -84.5169475)",37.98949399999999,-84.5169475
26671,"(37.990559499999996, -84.5216672)",37.990559499999996,-84.5216672
8352,"(38.008091, -84.524614)",38.008091,-84.524614
26676,"(37.990845799999995, -84.5226295)",37.990845799999995,-84.5226295
41128,"(37.9888224, -84.5153623)",37.9888224,-84.5153623
26611,"(37.98976170000001, -84.5193466)",37.98976170000001,-84.5193466
4681,"(37.988594, -84.514848)",37.988594,-84.514848
26626,"(37.99046080000001, -84.5213788)",37.99046080000001,-84.5213788
26560,"(37.98998749999999, -84.5199979)",37.98998749999999,-84.5199979
26548,"(37.9900583, -84.5202008)",37.9900583,-84.5202008
26614,"(37.99020429999999, -84.5206196)",37.99020429999999,-84.5206196
3944,"(38.00703899999999, -84.514005)",38.00703899999999,-84.514005
6570,"(38.00745100000001, -84.514932)",38.00745100000001,-84.514932
40910,"(38.00798300000001, -84.5161737)",38.00798300000001,-84.5161737
36097,"(38.008230999999995, -84.51678780000002)",38.008230999999995,-84.51678780000002
98904,"(38.000339399999994, -84.5156532)",38.000339399999994,-84.5156532
98903,"(38.000269, -84.5155138)",38.000269,-84.5155138
37525,"(38.004399, -84.525082)",38.004399,-84.525082
34469,"(38.004895, -84.5249836)",38.004895,-84.5249836
36352,"(38.00312999999999, -84.524798)",38.00312999999999,-84.524798
2583,"(38.006928, -84.524509)",38.006928,-84.524509
40913,"(38.01356390000001, -84.5220888)",38.01356390000001,-84.5220888
28000,"(38.0012087, -84.5247841)",38.0012087,-84.5247841
28001,"(38.001878700000006, -84.5245411)",38.001878700000006,-84.5245411
8355,"(38.002449000000006, -84.524465)",38.002449000000006,-84.524465
28004,"(38.0014926, -84.5246811)",38.0014926,-84.5246811
28003,"(38.00190510000001, -84.5245315)",38.00190510000001,-84.5245315
42715,"(38.011828300000005, -84.5229459)",38.011828300000005,-84.5229459
34610,"(38.003097399999994, -84.5247741)",38.003097399999994,-84.5247741
36891,"(38.00409079999999, -84.525135)",38.00409079999999,-84.525135
8351,"(38.008286999999996, -84.524576)",38.008286999999996,-84.524576
8350,"(38.00839, -84.52454)",38.00839,-84.52454
42716,"(38.0120393, -84.5228411)",38.0120393,-84.5228411
5759,"(38.009964, -84.52367)",38.009964,-84.52367
28005,"(38.00096619999999, -84.524872)",38.00096619999999,-84.524872
34471,"(38.0061486, -84.5246828)",38.0061486,-84.5246828
35366,"(38.00732700000001, -84.5245584)",38.00732700000001,-84.5245584
45850,"(38.01329369999999, -84.5222216)",38.01329369999999,-84.5222216
37517,"(38.01311139999999, -84.5223112)",38.01311139999999,-84.5223112
28002,"(38.001338600000004, -84.524737)",38.001338600000004,-84.524737
3970,"(38.00074, -84.524954)",38.00074,-84.524954
3972,"(37.999864899999984, -84.5210982)",37.999864899999984,-84.5210982
28009,"(38.00022049999999, -84.5226648)",38.00022049999999,-84.5226648
28014,"(38.00006019999999, -84.5219586)",38.00006019999999,-84.5219586
28008,"(38.00009149999999, -84.5220967)",38.00009149999999,-84.5220967
43638,"(38.0001501, -84.5223547)",38.0001501,-84.5223547
28007,"(38.0004927, -84.5238642)",38.0004927,-84.5238642
28006,"(38.000609699999984, -84.52438)",38.000609699999984,-84.52438
28012,"(38.0003634, -84.5232947)",38.0003634,-84.5232947
28010,"(38.000505200000006, -84.5239195)",38.000505200000006,-84.5239195
45319,"(38.0007203, -84.5248671)",38.0007203,-84.5248671
45128,"(37.999826399999996, -84.5209286)",37.999826399999996,-84.5209286
28016,"(38.000027899999985, -84.5218164)",38.000027899999985,-84.5218164
28011,"(38.000447, -84.5236627)",38.000447,-84.5236627
40728,"(38.00371570000001, -84.5201401)",38.00371570000001,-84.5201401
40726,"(38.0036822, -84.5200552)",38.0036822,-84.5200552
45310,"(38.00349200000001, -84.5195746)",38.00349200000001,-84.5195746
20112,"(38.00470469999999, -84.5229145)",38.00470469999999,-84.5229145
34485,"(38.00509170000001, -84.5240344)",38.00509170000001,-84.5240344
3880,"(38.00390199999999, -84.520623)",38.00390199999999,-84.520623
3879,"(38.003808, -84.520374)",38.003808,-84.520374
3882,"(38.004411, -84.522086)",38.004411,-84.522086
34467,"(38.00449950000001, -84.5223392)",38.00449950000001,-84.5223392
43148,"(38.03620910000001, -84.4529491)",38.03620910000001,-84.4529491
34484,"(38.0051547, -84.5242147)",38.0051547,-84.5242147
36179,"(38.0042754, -84.5216943)",38.0042754,-84.5216943
34481,"(38.004013499999985, -84.5209381)",38.004013499999985,-84.5209381
34480,"(38.0038372, -84.5204514)",38.0038372,-84.5204514
43624,"(38.003778, -84.5202979)",38.003778,-84.5202979
